,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
5603,tr|A0A2A7U2P9|A0A2A7U2P9_EDWTA,Cytoplasmic,0.0000,0.0451,0.9509,0.0011,0.0002,0.0027
5604,tr|A0A2A7UAR5|A0A2A7UAR5_9NOCA,Cytoplasmic,0.0000,0.0112,0.9781,0.0013,0.0029,0.0064
5605,tr|A0A2A7UCJ1|A0A2A7UCJ1_9NOCA,Cytoplasmic,0.0000,0.1330,0.8582,0.0081,0.0006,0.0001
5606,tr|A0A2A7UTN5|A0A2A7UTN5_COMTR,Cytoplasmic,0.0000,0.0068,0.9877,0.0006,0.0011,0.0038
5607,tr|A0A2A7UXF5|A0A2A7UXF5_COMTR,Cytoplasmic,0.0000,0.0334,0.9646,0.0009,0.0007,0.0004
5608,tr|A0A2A7UXJ0|A0A2A7UXJ0_COMTR,Cytoplasmic,0.0000,0.0212,0.9697,0.0019,0.0017,0.0054
5609,tr|A0A2A7WS38|A0A2A7WS38_9BACI,Cytoplasmic,0.0000,0.0017,0.9310,0.0123,0.0550,0.0001
5610,tr|A0A2A8ALC5|A0A2A8ALC5_9BACI,Cytoplasmic,0.0001,0.0072,0.9188,0.0321,0.0416,0.0002
5611,tr|A0A2A8GDU4|A0A2A8GDU4_9BACI,Cytoplasmic,0.0000,0.0057,0.9565,0.0246,0.0127,0.0005
5612,tr|A0A2A8Q2T6|A0A2A8Q2T6_BACCE,Cytoplasmic,0.0000,0.0048,0.9589,0.0244,0.0114,0.0005
5613,tr|A0A2A8S4N9|A0A2A8S4N9_9BACI,Cytoplasmic,0.0000,0.0041,0.9675,0.0198,0.0081,0.0005
5614,tr|A0A2A8SE08|A0A2A8SE08_9BACI,Cytoplasmic,0.0000,0.0018,0.9775,0.0147,0.0056,0.0004
5615,tr|A0A2A8U0Y6|A0A2A8U0Y6_BACCE,Cytoplasmic,0.0002,0.0159,0.9476,0.0194,0.0167,0.0002
5616,tr|A0A2A8USH1|A0A2A8USH1_9BACI,Cytoplasmic,0.0000,0.0065,0.9589,0.0242,0.0097,0.0006
5617,tr|A0A2A8ZQ30|A0A2A8ZQ30_BACCE,Cytoplasmic,0.0052,0.0667,0.7334,0.1051,0.0892,0.0004
5618,tr|A0A2A9A041|A0A2A9A041_BACCE,Cytoplasmic,0.0001,0.0057,0.9371,0.0174,0.0396,0.0001
5619,tr|A0A2A9DT21|A0A2A9DT21_9MICO,Cytoplasmic,0.0000,0.0278,0.9633,0.0057,0.0016,0.0015
5620,tr|A0A2A9E1Y2|A0A2A9E1Y2_9MICO,Cytoplasmic,0.0000,0.0506,0.9373,0.0084,0.0035,0.0002
5621,tr|A0A2A9EYB0|A0A2A9EYB0_9MICO,Cytoplasmic,0.0000,0.0196,0.9715,0.0032,0.0055,0.0003
5622,tr|A0A2A9F4H8|A0A2A9F4H8_9VIBR,Cytoplasmic,0.0000,0.0012,0.9918,0.0038,0.0029,0.0002
5623,tr|A0A2A9F4L8|A0A2A9F4L8_9VIBR,Cytoplasmic,0.0000,0.0030,0.9938,0.0010,0.0016,0.0006
5624,tr|A0A2A9FN85|A0A2A9FN85_9GAMM,Cytoplasmic,0.0000,0.0311,0.9368,0.0060,0.0083,0.0177
5625,tr|A0A2A9GM63|A0A2A9GM63_9RHOB,Cytoplasmic,0.0000,0.0002,0.9995,0.0000,0.0001,0.0002
5626,tr|A0A2A9K5N4|A0A2A9K5N4_9BURK,Cytoplasmic,0.0000,0.0394,0.9550,0.0028,0.0017,0.0010
5627,tr|A0A2A9KN12|A0A2A9KN12_9BURK,Cytoplasmic,0.0000,0.0061,0.9711,0.0083,0.0129,0.0016
5628,tr|A0A2A9L1Y8|A0A2A9L1Y8_9BURK,Cytoplasmic,0.0001,0.4295,0.5464,0.0217,0.0019,0.0004
5629,tr|A0A2A9LCY0|A0A2A9LCY0_9BURK,Cytoplasmic,0.0000,0.0379,0.9575,0.0014,0.0013,0.0019
5630,tr|A0A2A9M0T5|A0A2A9M0T5_9BURK,Cytoplasmic,0.0000,0.0468,0.9501,0.0026,0.0004,0.0001
5631,tr|A0A2A9M4I0|A0A2A9M4I0_9BURK,Cytoplasmic,0.0000,0.0191,0.9749,0.0013,0.0024,0.0023
5632,tr|A0A2B0QN39|A0A2B0QN39_PRIMG,Cytoplasmic,0.0000,0.0053,0.9837,0.0066,0.0035,0.0010
5633,tr|A0A2B0TJU6|A0A2B0TJU6_BACCE,Cytoplasmic,0.0001,0.0077,0.9637,0.0149,0.0133,0.0002
5634,tr|A0A2B2BQD7|A0A2B2BQD7_9BACI,Cytoplasmic,0.0000,0.0148,0.9648,0.0100,0.0079,0.0025
5635,tr|A0A2B2F3H2|A0A2B2F3H2_BACCE,Cytoplasmic,0.0001,0.0079,0.9433,0.0201,0.0282,0.0002
5636,tr|A0A2B2LLD4|A0A2B2LLD4_BACCE,Cytoplasmic,0.0003,0.0238,0.9146,0.0420,0.0191,0.0002
5637,tr|A0A2B4EDG0|A0A2B4EDG0_9BACI,Cytoplasmic,0.0000,0.0040,0.9615,0.0246,0.0094,0.0006
5638,tr|A0A2B5DG18|A0A2B5DG18_9BACI,Cytoplasmic,0.0000,0.0043,0.9599,0.0199,0.0154,0.0005
5639,tr|A0A2B5H8R9|A0A2B5H8R9_9BACI,Cytoplasmic,0.0001,0.0049,0.9763,0.0171,0.0015,0.0001
5640,tr|A0A2B5IN44|A0A2B5IN44_9BACI,Cytoplasmic,0.0001,0.0093,0.9167,0.0350,0.0387,0.0001
5641,tr|A0A2B5JN72|A0A2B5JN72_9BACI,Cytoplasmic,0.0000,0.0045,0.9635,0.0217,0.0098,0.0005
5642,tr|A0A2B5XCS2|A0A2B5XCS2_9BACI,Cytoplasmic,0.0000,0.0075,0.9515,0.0299,0.0105,0.0005
5643,tr|A0A2B7YVJ2|A0A2B7YVJ2_9FUSO,Cytoplasmic,0.0000,0.0007,0.5582,0.0006,0.4405,0.0000
5644,tr|A0A2B8BIH0|A0A2B8BIH0_9PROT,Cytoplasmic,0.0000,0.0050,0.9874,0.0014,0.0039,0.0022
5645,tr|A0A2B8BL60|A0A2B8BL60_9PROT,Cytoplasmic,0.0000,0.0089,0.9827,0.0024,0.0012,0.0047
5646,tr|A0A2B8BN60|A0A2B8BN60_9PROT,Cytoplasmic,0.0000,0.0014,0.9966,0.0001,0.0005,0.0014
5647,tr|A0A2B9DDA3|A0A2B9DDA3_BACCE,Cytoplasmic,0.0001,0.0236,0.9640,0.0059,0.0063,0.0001
5648,tr|A0A2B9Q0J2|A0A2B9Q0J2_BACCE,Cytoplasmic,0.0001,0.0160,0.9471,0.0151,0.0213,0.0003
5649,tr|A0A2C0ZBV7|A0A2C0ZBV7_9BACI,Cytoplasmic,0.0000,0.0017,0.9754,0.0066,0.0162,0.0001
5650,tr|A0A2C1CN99|A0A2C1CN99_BACCE,Cytoplasmic,0.0000,0.0049,0.9642,0.0220,0.0083,0.0006
5651,tr|A0A2C1LGD0|A0A2C1LGD0_BACCE,Cytoplasmic,0.0000,0.0043,0.9607,0.0229,0.0114,0.0007
5652,tr|A0A2C1LTC2|A0A2C1LTC2_BACCE,Cytoplasmic,0.0000,0.0065,0.9589,0.0242,0.0097,0.0006
5653,tr|A0A2C1YTV7|A0A2C1YTV7_9BACI,Cytoplasmic,0.0000,0.0019,0.9429,0.0256,0.0291,0.0005
5654,tr|A0A2C1YZ48|A0A2C1YZ48_9BACI,Cytoplasmic,0.0000,0.0111,0.9769,0.0046,0.0057,0.0017
5655,tr|A0A2C2V782|A0A2C2V782_9BACI,Cytoplasmic,0.0000,0.0019,0.9766,0.0136,0.0066,0.0011
5656,tr|A0A2C3UCB4|A0A2C3UCB4_9BACI,Cytoplasmic,0.0001,0.0083,0.8430,0.0474,0.1009,0.0002
5657,tr|A0A2C4HIQ5|A0A2C4HIQ5_9BACI,Cytoplasmic,0.0000,0.0022,0.9875,0.0100,0.0003,0.0000
5658,tr|A0A2C4KYE7|A0A2C4KYE7_9BACI,Cytoplasmic,0.0001,0.0252,0.9593,0.0062,0.0092,0.0002
5659,tr|A0A2C4PWK5|A0A2C4PWK5_9BACI,Cytoplasmic,0.0000,0.0038,0.9729,0.0109,0.0119,0.0006
5660,tr|A0A2C5CI64|A0A2C5CI64_9BACI,Cytoplasmic,0.0002,0.0119,0.9522,0.0178,0.0178,0.0001
5661,tr|A0A2C5K842|A0A2C5K842_9BACI,Cytoplasmic,0.0000,0.0041,0.9675,0.0198,0.0081,0.0005
5662,tr|A0A2C5VYE6|A0A2C5VYE6_PSEPU,Cytoplasmic,0.0000,0.0048,0.9939,0.0003,0.0006,0.0004
5663,tr|A0A2C5W9D0|A0A2C5W9D0_PSEPU,Cytoplasmic,0.0000,0.0034,0.9935,0.0003,0.0007,0.0021
5664,tr|A0A2C6A3G1|A0A2C6A3G1_FUSNP,Cytoplasmic,0.0000,0.0020,0.5510,0.0007,0.4463,0.0000
5665,tr|A0A2C6A8D0|A0A2C6A8D0_FUSNP,Cytoplasmic,0.0000,0.0010,0.5881,0.0007,0.4102,0.0000
5666,tr|A0A2C6BW24|A0A2C6BW24_FUSNP,Outer Membrane,0.0000,0.0007,0.4775,0.0004,0.5214,0.0000
5667,tr|A0A2C6C6C6|A0A2C6C6C6_FUSNP,Cytoplasmic,0.0000,0.0007,0.5480,0.0005,0.4507,0.0000
5668,tr|A0A2C6DJZ6|A0A2C6DJZ6_9GAMM,Cytoplasmic,0.0000,0.0131,0.9815,0.0004,0.0007,0.0043
5669,tr|A0A2C6DUB1|A0A2C6DUB1_9GAMM,Cytoplasmic,0.0000,0.0036,0.9856,0.0034,0.0069,0.0006
5670,tr|A0A2C6E7S7|A0A2C6E7S7_9GAMM,Cytoplasmic,0.0000,0.0032,0.9884,0.0029,0.0004,0.0051
5671,tr|A0A2C8F6Z1|A0A2C8F6Z1_9BACT,Cytoplasmic,0.0003,0.0997,0.8612,0.0042,0.0276,0.0069
5672,tr|A0A2C9CPD2|A0A2C9CPD2_9RHOB,Cytoplasmic,0.0004,0.0574,0.9180,0.0185,0.0048,0.0009
5673,tr|A0A2C9CZX1|A0A2C9CZX1_9HYPH,Cytoplasmic,0.0005,0.0413,0.8786,0.0093,0.0269,0.0435
5674,tr|A0A2C9DVK3|A0A2C9DVK3_9HYPH,Cytoplasmic,0.0001,0.0986,0.8751,0.0107,0.0103,0.0051
5675,tr|A0A2C9EI31|A0A2C9EI31_PSEPH,Cytoplasmic,0.0000,0.0262,0.9693,0.0005,0.0012,0.0028
5676,tr|A0A2C9END7|A0A2C9END7_PSEPH,Cytoplasmic,0.0000,0.0014,0.9965,0.0001,0.0006,0.0013
5677,tr|A0A2C9P1D4|A0A2C9P1D4_SALET,Cytoplasmic,0.0000,0.0043,0.9925,0.0002,0.0006,0.0024
5678,tr|A0A2C9PB48|A0A2C9PB48_9VIBR,Cytoplasmic,0.0000,0.0058,0.9900,0.0006,0.0034,0.0002
5679,tr|A0A2C9SRY3|A0A2C9SRY3_9MYCO,Cytoplasmic,0.0002,0.1904,0.7843,0.0189,0.0030,0.0032
5680,tr|A0A2C9WT11|A0A2C9WT11_9GAMM,Cytoplasmic,0.0000,0.0003,0.9941,0.0001,0.0004,0.0051
5681,tr|A0A2C9X2L3|A0A2C9X2L3_ACIBA,Cytoplasmic,0.0001,0.0028,0.9894,0.0060,0.0015,0.0002
5682,tr|A0A2C9XUW4|A0A2C9XUW4_CABSO,Cytoplasmic,0.0001,0.0057,0.9314,0.0065,0.0547,0.0017
5683,tr|A0A2D0ACN7|A0A2D0ACN7_PSENT,Cytoplasmic,0.0000,0.0084,0.9871,0.0028,0.0010,0.0007
5684,tr|A0A2D0AE54|A0A2D0AE54_PSENT,Cytoplasmic,0.0000,0.0120,0.9862,0.0005,0.0001,0.0012
5685,tr|A0A2D0AGZ9|A0A2D0AGZ9_9PSED,Cytoplasmic,0.0000,0.0082,0.9885,0.0015,0.0009,0.0009
5686,tr|A0A2D0AUY2|A0A2D0AUY2_9BACI,Cytoplasmic,0.0000,0.0051,0.9546,0.0270,0.0128,0.0005
5687,tr|A0A2D0AZJ9|A0A2D0AZJ9_9HYPH,Cytoplasmic,0.0000,0.0165,0.9731,0.0041,0.0050,0.0013
5688,tr|A0A2D0HDB2|A0A2D0HDB2_9NOSO,Cytoplasmic,0.0002,0.0315,0.9312,0.0025,0.0181,0.0165
5689,tr|A0A2D0HFU6|A0A2D0HFU6_9NOSO,Cytoplasmic,0.0000,0.0073,0.9810,0.0057,0.0058,0.0001
5690,tr|A0A2D0ID31|A0A2D0ID31_9BURK,Cytoplasmic,0.0000,0.0035,0.9627,0.0132,0.0073,0.0132
5691,tr|A0A2D0IE30|A0A2D0IE30_9BURK,Cytoplasmic,0.0000,0.0208,0.9737,0.0006,0.0016,0.0033
5692,tr|A0A2D0IF41|A0A2D0IF41_9BURK,Cytoplasmic,0.0000,0.0165,0.9458,0.0134,0.0178,0.0064
5693,tr|A0A2D0IKY4|A0A2D0IKY4_9GAMM,Cytoplasmic,0.0000,0.0068,0.9868,0.0008,0.0032,0.0025
5694,tr|A0A2D0J039|A0A2D0J039_XENBU,Cytoplasmic,0.0000,0.0045,0.9880,0.0015,0.0038,0.0023
5695,tr|A0A2D0JSK6|A0A2D0JSK6_9GAMM,Cytoplasmic,0.0000,0.0037,0.9879,0.0007,0.0027,0.0049
5696,tr|A0A2D0K4L2|A0A2D0K4L2_9GAMM,Cytoplasmic,0.0000,0.0115,0.9762,0.0019,0.0049,0.0055
5697,tr|A0A2D0KDJ5|A0A2D0KDJ5_9GAMM,Cytoplasmic,0.0000,0.0128,0.9764,0.0015,0.0049,0.0044
5698,tr|A0A2D0KNA0|A0A2D0KNA0_9GAMM,Cytoplasmic,0.0000,0.0131,0.9757,0.0017,0.0048,0.0048
5699,tr|A0A2D0L113|A0A2D0L113_9GAMM,Cytoplasmic,0.0000,0.0131,0.9757,0.0017,0.0048,0.0048
5700,tr|A0A2D0L5H1|A0A2D0L5H1_9GAMM,Cytoplasmic,0.0000,0.0074,0.9880,0.0004,0.0012,0.0030
5701,tr|A0A2D1IPU6|A0A2D1IPU6_9GAMM,Cytoplasmic,0.0000,0.0021,0.9946,0.0002,0.0004,0.0027
5702,tr|A0A2D2DEL2|A0A2D2DEL2_9BURK,Cytoplasmic,0.0000,0.0074,0.9754,0.0037,0.0118,0.0017
5703,tr|A0A2D2LW57|A0A2D2LW57_MOROS,Cytoplasmic,0.0000,0.0032,0.9911,0.0038,0.0013,0.0006
5704,tr|A0A2D2M5X9|A0A2D2M5X9_9PSED,Cytoplasmic,0.0000,0.0173,0.9769,0.0025,0.0025,0.0009
5705,tr|A0A2D2M6F7|A0A2D2M6F7_9PSED,Cytoplasmic,0.0000,0.0032,0.9939,0.0002,0.0007,0.0020
5706,tr|A0A2D3D5L1|A0A2D3D5L1_9BIFI,Cytoplasmic,0.0000,0.0964,0.8888,0.0076,0.0022,0.0050
5707,tr|A0A2D4SAA4|A0A2D4SAA4_9GAMM,Cytoplasmic,0.0000,0.0020,0.9800,0.0157,0.0020,0.0003
5708,tr|A0A2D4VET2|A0A2D4VET2_9HYPH,Cytoplasmic,0.0000,0.0070,0.9916,0.0004,0.0005,0.0005
5709,tr|A0A2D4VHR0|A0A2D4VHR0_9HYPH,Cytoplasmic,0.0000,0.0041,0.9172,0.0639,0.0073,0.0075
5710,tr|A0A2D4YHG2|A0A2D4YHG2_9FLAO,Cytoplasmic,0.0000,0.0055,0.9840,0.0006,0.0098,0.0000
5711,tr|A0A2D4YYL6|A0A2D4YYL6_9SYNE,Cytoplasmic,0.0002,0.1443,0.8235,0.0069,0.0113,0.0139
5712,tr|A0A2D5AP76|A0A2D5AP76_9BACT,Cytoplasmic,0.0019,0.1135,0.8405,0.0020,0.0354,0.0067
5713,tr|A0A2D5ARX1|A0A2D5ARX1_UNCPL,Cytoplasmic,0.0005,0.1361,0.7861,0.0149,0.0571,0.0052
5714,tr|A0A2D5D7W1|A0A2D5D7W1_9PROT,Cytoplasmic,0.0000,0.0007,0.9958,0.0004,0.0001,0.0029
5715,tr|A0A2D5EKH7|A0A2D5EKH7_9GAMM,Cytoplasmic,0.0000,0.0256,0.9233,0.0107,0.0162,0.0242
5716,tr|A0A2D5EQK8|A0A2D5EQK8_UNCMY,Cytoplasmic,0.0001,0.0919,0.8875,0.0033,0.0085,0.0088
5717,tr|A0A2D5GH31|A0A2D5GH31_9GAMM,Cytoplasmic,0.0000,0.0027,0.9950,0.0003,0.0006,0.0013
5718,tr|A0A2D5K2P5|A0A2D5K2P5_9GAMM,Cytoplasmic,0.0000,0.0049,0.9813,0.0017,0.0119,0.0002
5719,tr|A0A2D5P5T6|A0A2D5P5T6_9BACT,Cytoplasmic,0.0000,0.0172,0.8240,0.0045,0.1542,0.0001
5720,tr|A0A2D5P646|A0A2D5P646_9BACT,Cytoplasmic,0.0000,0.0031,0.9818,0.0037,0.0113,0.0000
5721,tr|A0A2D5R7L8|A0A2D5R7L8_9GAMM,Cytoplasmic,0.0000,0.0117,0.9606,0.0236,0.0017,0.0024
5722,tr|A0A2D5T4Y8|A0A2D5T4Y8_PSEAS,Cytoplasmic,0.0000,0.0005,0.9989,0.0002,0.0002,0.0002
5723,tr|A0A2D5W2G8|A0A2D5W2G8_9BACT,Cytoplasmic,0.0000,0.0239,0.9646,0.0111,0.0001,0.0002
5724,tr|A0A2D5X7T0|A0A2D5X7T0_9GAMM,Cytoplasmic,0.0000,0.0013,0.9976,0.0003,0.0006,0.0002
5725,tr|A0A2D5Y3V5|A0A2D5Y3V5_9BACT,Cytoplasmic,0.0000,0.0005,0.9989,0.0000,0.0003,0.0003
5726,tr|A0A2D5YLK3|A0A2D5YLK3_9BACT,Cytoplasmic,0.0000,0.0020,0.9789,0.0008,0.0179,0.0003
5727,tr|A0A2D6AKB0|A0A2D6AKB0_9BACT,Cytoplasmic,0.0001,0.0106,0.9629,0.0229,0.0034,0.0001
5728,tr|A0A2D6C2D1|A0A2D6C2D1_9PROT,Cytoplasmic,0.0000,0.0028,0.9944,0.0003,0.0006,0.0020
5729,tr|A0A2D6CMD5|A0A2D6CMD5_9GAMM,Cytoplasmic,0.0000,0.0175,0.9782,0.0025,0.0014,0.0005
5730,tr|A0A2D6FCT6|A0A2D6FCT6_9CYAN,Cytoplasmic,0.0000,0.3785,0.6051,0.0096,0.0055,0.0013
5731,tr|A0A2D6RJE3|A0A2D6RJE3_9GAMM,Cytoplasmic,0.0001,0.0500,0.8226,0.0235,0.1028,0.0011
5732,tr|A0A2D6RY16|A0A2D6RY16_9BURK,Cytoplasmic,0.0000,0.0019,0.9963,0.0005,0.0007,0.0006
5733,tr|A0A2D6TTL1|A0A2D6TTL1_9PROT,Cytoplasmic,0.0000,0.0017,0.9963,0.0002,0.0014,0.0004
5734,tr|A0A2D6UAN8|A0A2D6UAN8_9ACTN,Cytoplasmic,0.0000,0.0012,0.9981,0.0003,0.0002,0.0003
5735,tr|A0A2D6UGN4|A0A2D6UGN4_UNCVE,Cytoplasmic,0.0002,0.0291,0.9501,0.0021,0.0125,0.0061
5736,tr|A0A2D6VJX0|A0A2D6VJX0_9BACT,Cytoplasmic,0.0004,0.1006,0.8592,0.0079,0.0313,0.0006
5737,tr|A0A2D6Y7P0|A0A2D6Y7P0_9SYNE,Cytoplasmic,0.0003,0.0247,0.7276,0.0037,0.2206,0.0231
5738,tr|A0A2D7A758|A0A2D7A758_9PROT,Cytoplasmic,0.0001,0.0046,0.9423,0.0380,0.0091,0.0060
5739,tr|A0A2D7AHR9|A0A2D7AHR9_9PROT,Cytoplasmic,0.0000,0.0028,0.9914,0.0008,0.0005,0.0044
5740,tr|A0A2D7B9R9|A0A2D7B9R9_9BACT,Cytoplasmic,0.0009,0.1496,0.7545,0.0184,0.0715,0.0051
5741,tr|A0A2D7G9J9|A0A2D7G9J9_9RHOB,Cytoplasmic,0.0004,0.0126,0.9429,0.0264,0.0164,0.0013
5742,tr|A0A2D7HTU8|A0A2D7HTU8_9RICK,Cytoplasmic,0.0001,0.0036,0.8778,0.0086,0.1098,0.0001
5743,tr|A0A2D7HY22|A0A2D7HY22_UNCDE,Cytoplasmic,0.0000,0.1006,0.8597,0.0171,0.0161,0.0065
5744,tr|A0A2D7II46|A0A2D7II46_9RICK,Cytoplasmic,0.0001,0.0502,0.8845,0.0147,0.0504,0.0001
5745,tr|A0A2D7IZX5|A0A2D7IZX5_9PROT,Cytoplasmic,0.0000,0.0004,0.9935,0.0030,0.0018,0.0013
5746,tr|A0A2D7JE94|A0A2D7JE94_9SYNE,Cytoplasmic,0.0001,0.2362,0.7068,0.0068,0.0249,0.0252
5747,tr|A0A2D7PGG6|A0A2D7PGG6_9PROT,Cytoplasmic,0.0000,0.0047,0.9174,0.0030,0.0748,0.0001
5748,tr|A0A2D7PSW8|A0A2D7PSW8_UNCDE,Cytoplasmic,0.0000,0.3257,0.6596,0.0065,0.0067,0.0014
5749,tr|A0A2D7RZL1|A0A2D7RZL1_9ACTN,Cytoplasmic,0.0000,0.0085,0.7977,0.1836,0.0047,0.0055
5750,tr|A0A2D7SHX5|A0A2D7SHX5_9RHOB,Cytoplasmic,0.0000,0.0005,0.9964,0.0012,0.0015,0.0004
5751,tr|A0A2D7SK14|A0A2D7SK14_9PROT,Cytoplasmic,0.0000,0.0205,0.8638,0.0093,0.1064,0.0000
5752,tr|A0A2D7WJA1|A0A2D7WJA1_9GAMM,Cytoplasmic,0.0006,0.0598,0.8124,0.1153,0.0086,0.0034
5753,tr|A0A2D7WXY1|A0A2D7WXY1_9GAMM,Cytoplasmic,0.0007,0.0549,0.9027,0.0217,0.0142,0.0059
5754,tr|A0A2D7XDB8|A0A2D7XDB8_9BURK,Cytoplasmic,0.0004,0.0114,0.9724,0.0080,0.0058,0.0019
5755,tr|A0A2D7XDG0|A0A2D7XDG0_9BURK,Cytoplasmic,0.0000,0.0019,0.9962,0.0005,0.0008,0.0006
5756,tr|A0A2D8AA38|A0A2D8AA38_9GAMM,Cytoplasmic,0.0000,0.0251,0.9227,0.0482,0.0033,0.0007
5757,tr|A0A2D8GIJ2|A0A2D8GIJ2_9ACTN,Cytoplasmic,0.0000,0.0035,0.8825,0.1077,0.0030,0.0033
5758,tr|A0A2D8GIK1|A0A2D8GIK1_9ACTN,Cytoplasmic,0.0001,0.0427,0.9367,0.0177,0.0023,0.0005
5759,tr|A0A2D8I0J3|A0A2D8I0J3_9BACT,Cytoplasmic,0.0001,0.0063,0.7605,0.0093,0.2234,0.0003
5760,tr|A0A2D8LYF0|A0A2D8LYF0_9BACT,Cytoplasmic,0.0000,0.0011,0.9945,0.0002,0.0041,0.0001
5761,tr|A0A2D8P7I1|A0A2D8P7I1_9RHOB,Cytoplasmic,0.0000,0.0001,0.9995,0.0000,0.0000,0.0003
5762,tr|A0A2D8Q3X9|A0A2D8Q3X9_9PROT,Cytoplasmic,0.0001,0.0040,0.9433,0.0221,0.0188,0.0117
5763,tr|A0A2D8QG89|A0A2D8QG89_9PROT,Cytoplasmic,0.0000,0.0228,0.9709,0.0032,0.0013,0.0018
5764,tr|A0A2D8QUM8|A0A2D8QUM8_9GAMM,Cytoplasmic,0.0000,0.0312,0.9625,0.0014,0.0029,0.0020
5765,tr|A0A2D8R8L1|A0A2D8R8L1_9GAMM,Cytoplasmic,0.0000,0.0434,0.9306,0.0072,0.0101,0.0087
5766,tr|A0A2D8RBN0|A0A2D8RBN0_9GAMM,Cytoplasmic,0.0002,0.0151,0.9596,0.0125,0.0067,0.0060
5767,tr|A0A2D8UGT9|A0A2D8UGT9_9FLAO,Cytoplasmic,0.0001,0.0085,0.9662,0.0097,0.0148,0.0007
5768,tr|A0A2D8ULJ0|A0A2D8ULJ0_9FLAO,Cytoplasmic,0.0000,0.0090,0.9295,0.0408,0.0201,0.0006
5769,tr|A0A2D8USC1|A0A2D8USC1_9BACT,Cytoplasmic,0.0000,0.0235,0.9583,0.0178,0.0001,0.0002
5770,tr|A0A2D8V3D6|A0A2D8V3D6_9ACTN,Cytoplasmic,0.0000,0.0021,0.9974,0.0002,0.0002,0.0001
5771,tr|A0A2D8V7S3|A0A2D8V7S3_9ACTN,Cytoplasmic,0.0002,0.0468,0.8244,0.1173,0.0108,0.0005
5772,tr|A0A2D8VEH0|A0A2D8VEH0_9BACT,Cytoplasmic,0.0001,0.1308,0.8552,0.0021,0.0095,0.0024
5773,tr|A0A2D8WA85|A0A2D8WA85_UNCGE,Cytoplasmic,0.0000,0.0218,0.9644,0.0122,0.0006,0.0010
5774,tr|A0A2D8XHQ9|A0A2D8XHQ9_9HYPH,Cytoplasmic,0.0001,0.0021,0.9741,0.0153,0.0074,0.0010
5775,tr|A0A2D8XHS2|A0A2D8XHS2_9HYPH,Cytoplasmic,0.0000,0.0023,0.9011,0.0874,0.0066,0.0025
5776,tr|A0A2D9GMS8|A0A2D9GMS8_UNCCH,Cytoplasmic,0.0001,0.0009,0.9520,0.0295,0.0129,0.0045
5777,tr|A0A2D9H5I3|A0A2D9H5I3_9ACTN,Cytoplasmic,0.0000,0.0506,0.9274,0.0121,0.0087,0.0011
5778,tr|A0A2D9KRR3|A0A2D9KRR3_9GAMM,Cytoplasmic,0.0002,0.0487,0.8620,0.0074,0.0433,0.0383
5779,tr|A0A2D9KSW0|A0A2D9KSW0_9GAMM,Cytoplasmic,0.0000,0.0016,0.9976,0.0004,0.0004,0.0001
5780,tr|A0A2D9LEJ2|A0A2D9LEJ2_9RICK,Cytoplasmic,0.0000,0.0074,0.8922,0.0907,0.0075,0.0023
5781,tr|A0A2D9LNA4|A0A2D9LNA4_UNCCH,Cytoplasmic,0.0001,0.0030,0.9479,0.0455,0.0025,0.0008
5782,tr|A0A2D9RZH2|A0A2D9RZH2_9ALTE,Cytoplasmic,0.0000,0.0113,0.9068,0.0187,0.0543,0.0089
5783,tr|A0A2D9SNN1|A0A2D9SNN1_9GAMM,Cytoplasmic,0.0000,0.0032,0.9936,0.0003,0.0002,0.0027
5784,tr|A0A2E0AG94|A0A2E0AG94_9CYAN,Cytoplasmic,0.0007,0.1327,0.7511,0.0101,0.0922,0.0131
5785,tr|A0A2E0BP89|A0A2E0BP89_9RHOB,Cytoplasmic,0.0001,0.0062,0.8402,0.0052,0.1478,0.0005
5786,tr|A0A2E0EG35|A0A2E0EG35_9ACTN,Cytoplasmic,0.0000,0.0242,0.9718,0.0004,0.0016,0.0019
5787,tr|A0A2E0H2M6|A0A2E0H2M6_UNCCH,Cytoplasmic,0.0002,0.0048,0.9280,0.0616,0.0046,0.0007
5788,tr|A0A2E0H2P5|A0A2E0H2P5_UNCCH,Cytoplasmic,0.0000,0.0011,0.9615,0.0255,0.0103,0.0015
5789,tr|A0A2E0IV66|A0A2E0IV66_9GAMM,Cytoplasmic,0.0000,0.0448,0.8990,0.0510,0.0018,0.0034
5790,tr|A0A2E0J022|A0A2E0J022_9GAMM,Cytoplasmic,0.0000,0.0076,0.9865,0.0046,0.0007,0.0006
5791,tr|A0A2E0KH08|A0A2E0KH08_9SYNE,Cytoplasmic,0.0003,0.0741,0.7098,0.0104,0.1687,0.0367
5792,tr|A0A2E0KTG3|A0A2E0KTG3_9CHLR,Cytoplasmic,0.0000,0.0041,0.9923,0.0011,0.0020,0.0005
5793,tr|A0A2E0PUK2|A0A2E0PUK2_9GAMM,Cytoplasmic,0.0000,0.0076,0.9167,0.0648,0.0099,0.0010
5794,tr|A0A2E0Q0Q6|A0A2E0Q0Q6_9GAMM,Cytoplasmic,0.0000,0.0010,0.9620,0.0066,0.0301,0.0003
5795,tr|A0A2E0QCP8|A0A2E0QCP8_9BACT,Cytoplasmic,0.0000,0.0011,0.9936,0.0007,0.0042,0.0004
